timestamp,example,battery,pressure
01:11:14,497.7266,397.6106,760.1265
01:11:15,498.3081,400.4063,760.3807
01:11:16,501.6654,401.2534,759.768
01:11:17,498.3297,402.4596,759.9305
01:11:18,497.3147,397.4369,759.661
01:11:19,498.772,401.072,760.1839
01:11:20,499.5173,408.2454,760.0043
01:11:21,501.228,395.4611,759.9401
01:11:22,497.1421,401.3019,759.6558
01:11:23,500.952,399.3107,760.0367
01:11:24,500.2341,397.5187,759.9481
01:11:25,503.9732,397.5041,759.729
01:11:26,499.3605,401.4937,759.7685
01:11:27,499.5966,406.9469,759.8476
01:11:28,496.4859,397.6185,759.9499
01:11:29,495.8442,401.6229,759.6702
01:11:30,500.9315,398.3228,759.9636
01:11:31,499.2515,405.9297,760.1231
01:11:32,501.5112,401.634,759.9247
01:11:33,497.322,399.5863,759.8604
01:11:34,505.7255,401.8596,760.0608
01:11:35,500.3667,399.9833,760.2202
01:11:36,503.1411,403.3216,759.9107
01:11:37,499.3192,399.4432,759.9067
01:11:38,499.5125,396.6357,759.7128
01:11:39,502.0702,400.7393,759.8045
01:11:40,501.6673,404.6831,760.1212
01:11:41,496.6392,396.4101,759.9773
01:11:42,495.4019,399.273,760.1529
01:11:43,496.7064,403.0145,760.134
01:11:44,495.7527,394.2396,760.0752
01:11:45,500.1787,401.8763,760.1533
01:11:46,498.7662,402.2589,760.3047
01:11:47,498.896,400.6405,760.1154
01:11:48,495.9171,397.6893,760.0852
01:11:49,502.3387,399.9786,759.9914
01:11:50,501.3182,400.2796,759.7515
01:11:51,499.7311,402.8058,759.899
01:11:52,503.0635,401.9906,760.0652
01:11:53,497.3781,398.9493,759.7777
01:11:54,501.2441,404.8596,760.0936
01:11:55,501.0453,399.8475,760.0645
01:11:56,501.0478,397.5619,760.02
01:11:57,497.8123,398.6847,760.0603
01:11:58,500.9805,402.5758,760.0048
01:11:59,498.4554,50.58565,759.9956
01:12:00,497.3107,52.66659,759.9982
01:12:01,496.3902,50.20767,760.1859
01:12:02,503.1134,57.46046,759.9819
01:12:03,497.4622,45.00307,759.4718
01:12:04,499.4813,48.75222,759.9028
01:12:05,496.374,49.74733,760.0392
01:12:06,499.1086,50.26776,760.1919
01:12:07,490.3039,54.36844,760.2761
01:12:08,496.7391,50.65836,759.8117
01:12:09,495.7207,49.65537,760.1522
01:12:10,496.9566,50.20581,760.0476
01:12:11,499.3602,52.25448,759.9583
01:12:12,499.024,47.93172,760.0049
01:12:13,505.8332,51.35244,759.9944
01:12:14,498.2847,45.30493,760.5281
01:12:15,499.2499,49.76361,761.0475
01:12:16,495.2921,47.17462,761.3657
01:12:17,498.5679,48.04142,761.791
01:12:18,495.9861,50.84759,762.6932
01:12:19,500.0909,396.6248,762.956
01:12:20,502.5593,397.0331,763.7829
01:12:21,501.2128,395.4524,763.8152
01:12:22,497.8981,393.3145,764.3812
01:12:23,495.1084,399.5454,765.2843
01:12:24,504.38,403.4882,765.7815
01:12:25,506.1501,399.4542,765.7942
01:12:26,500.3615,399.2981,766.5413
01:12:27,497.0303,396.8598,767.2682
01:12:28,503.5933,404.75,767.7665
01:12:29,498.222,399.2518,767.743
01:12:30,498.5906,403.8821,768.8237
01:12:31,502.6591,401.0859,769.1323
01:12:32,495.8443,399.2108,769.5455
01:12:33,494.1297,403.2464,769.9549
01:12:34,501.2621,402.9473,769.8068
01:12:35,501.2022,399.6657,770.019
01:12:36,500.2854,403.8879,769.9487
01:12:37,501.4901,405.3439,770.462
01:12:38,503.2467,399.8032,770.038
01:12:39,502.9113,399.233,769.9653
01:12:40,498.2943,401.2139,769.9972
01:12:41,502.4299,401.0553,769.8775
01:12:42,500.5197,402.4225,770.4144
01:12:43,498.4834,399.2332,770.1274
01:12:44,496.4201,402.1453,770.015
01:12:45,501.9409,403.1458,770.2247
01:12:46,498.9391,400.5326,769.9934
01:12:47,500.1393,400.4599,769.9805
01:12:48,497.6212,396.237,769.8887
01:12:49,495.3485,396.4816,769.8769
01:12:50,500.5148,395.6157,770.3209
01:12:51,499.8136,396.2671,770.1537
01:12:52,503.5971,399.5347,770.0174
01:12:53,502.4051,395.1553,770.3409
01:12:54,503.1599,406.7382,770.0047
01:12:55,497.7534,402.2178,770.058
01:12:56,497.191,393.7971,769.716
01:12:57,496.1927,396.5363,770.0951
01:12:58,501.4939,399.6784,769.7105
01:12:59,508.3672,394.8614,769.8023
01:13:00,502.1827,398.6203,770.1899
01:13:01,497.6808,403.273,770.0702
01:13:02,502.5099,399.5084,769.8255
01:13:03,496.615,399.7983,769.9204
01:13:04,495.7266,396.9952,770.0513
01:13:05,502.1523,398.333,770.044
01:13:06,497.6663,395.9453,769.6577
01:13:07,500.948,401.0926,769.7588
01:13:08,504.2196,398.6434,769.6454
01:13:09,501.2034,402.3501,769.9855
01:13:10,502.789,403.7117,769.6558
01:13:11,495.1826,403.2316,770.1404
01:13:12,501.9846,399.8955,769.7989
01:13:13,506.4155,398.488,769.7787
01:13:14,504.6234,396.3279,770.3581
01:13:15,501.3774,400.3555,770.4325
01:13:16,508.3906,402.8784,769.8361
01:13:17,510.5001,398.9772,769.9926
01:13:18,516.1491,399.48,770.3926
01:13:19,519.2361,401.8489,769.8919
01:13:20,522.2165,402.5918,770.3435
01:13:21,522.9087,395.7493,770.164
01:13:22,525.2022,400.5999,770.0111
01:13:23,528.2312,400.5875,769.9294
01:13:24,535.5606,399.5466,770.3386
01:13:25,530.441,402.6784,770.1422
01:13:26,538.3781,398.9074,769.8734
01:13:27,542.8111,397.5214,770.0785
01:13:28,543.0417,400.828,769.8244
01:13:29,549.4317,401.3794,770.0298
01:13:30,550.786,399.3475,770.3064
01:13:31,551.1851,402.3884,770.1064
01:13:32,557.4841,395.4459,769.8481
01:13:33,559.1955,396.7752,770.0696
01:13:34,558.7704,390.7835,769.8604
01:13:35,557.866,401.5642,770.4039
01:13:36,560.1843,397.0269,769.6413
01:13:37,554.4616,399.2406,769.8681
01:13:38,558.805,403.0278,770.1543
01:13:39,558.3694,400.153,769.8359
01:13:40,557.2643,398.6787,770.0036
01:13:41,561.9581,397.4546,770.1309
01:13:42,557.7972,399.2789,770.2515
01:13:43,561.6219,401.8088,769.8146
01:13:44,562.9275,395.4512,769.966
01:13:45,559.5294,399.795,769.9057
01:13:46,560.8334,402.3472,769.9772
01:13:47,561.9186,395.7378,770.0739
01:13:48,559.7571,402.0081,769.8763
01:13:49,561.6226,402.0497,770.16
01:13:50,556.2123,397.3536,770.0853
01:13:51,563.3313,395.4865,769.9055
01:13:52,557.0313,401.2994,770.0552
01:13:53,554.5135,402.4248,770.1968
01:13:54,564.1535,401.7368,770.1986
01:13:55,559.8118,402.2885,770.1336
01:13:56,561.3468,396.4536,769.987
01:13:57,558.9102,401.7515,769.876
01:13:58,556.9382,398.26,770.0448
01:13:59,550.781,398.3159,769.9068
01:14:00,561.8788,395.3323,769.9336
01:14:01,559.1399,403.3006,770.185
01:14:02,559.408,400.5252,770.2894
01:14:03,561.2168,403.0108,770.1192
01:14:04,555.742,404.533,770.4107
01:14:05,557.8117,396.5883,769.6941
01:14:06,563.442,401.9291,770.0045
01:14:07,561.7936,399.9617,770.0191
01:14:08,556.1562,402.7428,770.3229
01:14:09,553.3902,403.3231,770.1003
01:14:10,558.2863,402.4614,769.9352
01:14:11,560.642,397.5472,770.1108
01:14:12,562.8271,399.6205,770.1285
01:14:13,560.2812,400.7924,770.0365
01:14:14,556.6331,409.4756,769.5945
01:14:15,560.9185,403.6799,770.2046
01:14:16,556.483,406.9619,769.3017
01:14:17,557.1171,401.2435,770.0219
01:14:18,558.0388,400.6355,769.6897
01:14:19,556.3118,401.8395,769.929
01:14:20,559.1871,398.4167,770.2797
01:14:21,557.3001,403.7248,769.8973
01:14:22,559.1429,399.5271,770.3834
01:14:23,558.6127,395.8792,770.1557
01:14:24,558.7706,402.6125,769.9507
01:14:25,558.4894,395.2944,769.8193
01:14:26,563.6999,394.4672,769.9008
01:14:27,561.8309,400.8652,770.0749
01:14:28,560.1772,397.1473,769.5259
01:14:29,555.5992,397.2678,770.123
01:14:30,555.1226,399.5142,770.0559
01:14:31,554.1057,398.5333,770.1638
01:14:32,567.8156,399.3317,770.4095
01:14:33,562.9171,400.8162,769.9353
01:14:34,560.7709,396.4944,769.8039
01:14:35,557.0773,396.3273,770.2359
01:14:36,556.5609,393.7016,770.1789
01:14:37,561.6429,398.8293,769.9714
01:14:38,564.6953,401.9928,769.8813
01:14:39,554.92,397.8932,770.0498
01:14:40,558.6518,401.504,769.774
01:14:41,559.7471,401.6209,770.0132
01:14:42,554.024,402.9723,769.8724
01:14:43,562.5237,402.9681,769.8361
01:14:44,558.756,397.9335,770.1936
01:14:45,565.7365,397.4295,770.0061
01:14:46,558.8273,400.1452,770.2702
01:14:47,561.2275,398.0054,769.7827
01:14:48,556.5727,404.3582,770.0481
01:14:49,558.1254,404.1395,769.7908
01:14:50,556.4938,400.2854,770.1237
01:14:51,561.1777,398.7186,770.261
01:14:52,563.9055,401.5324,770.2047
01:14:53,558.2191,398.0312,769.5769
01:14:54,561.3091,399.6249,770.1363
01:14:55,558.4869,398.4086,770.0017
01:14:56,560.3063,400.3168,770.0669
01:14:57,563.5888,403.3851,769.8905
01:14:58,560.3608,402.2274,769.6698
01:14:59,556.8895,403.4308,770.1786
01:15:00,557.4287,397.2559,769.8986
01:15:01,559.4904,400.5394,769.934
01:15:02,559.425,397.05,770.0337
01:15:03,557.4026,401.1545,770.5073
01:15:04,560.542,400.9771,770.4587
01:15:05,563.7996,403.8889,769.7363
01:15:06,559.2465,403.2977,769.9052
01:15:07,559.3863,401.9597,770.1975
01:15:08,553.3954,398.4848,769.5854
01:15:09,557.6765,398.572,770.2488
01:15:10,555.8202,393.8453,769.937
01:15:11,558.8413,398.6551,770.2799
01:15:12,561.5768,395.3464,769.824
01:15:13,564.5698,402.7895,769.8155
01:15:14,565.3955,402.7058,769.9629
01:15:15,559.6493,400.4149,769.1176
01:15:16,559.0394,398.8648,768.438
01:15:17,562.4525,400.4292,767.7934
01:15:18,561.4705,404.8151,767.7207
01:15:19,562.2958,404.0473,767.0684
01:15:20,561.9039,78.65467,766.0472
01:15:21,554.3121,80.50523,765.8193
01:15:22,559.5581,76.63851,766.094
01:15:23,556.8464,81.20219,764.9976
01:15:24,554.0242,82.21719,764.1001
01:15:25,553.4082,82.70013,763.8224
01:15:26,558.5173,75.40635,763.416
01:15:27,551.4277,81.51386,763.1389
01:15:28,549.3305,77.40736,762.4674
01:15:29,552.869,78.87034,762.0203
01:15:30,557.4412,82.36403,761.4964
01:15:31,550.6695,80.89462,760.8079
01:15:32,550.7018,79.50877,760.7346
01:15:33,546.1461,81.8202,759.9269
01:15:34,553.1675,84.9035,759.9073
01:15:35,547.7038,78.12952,760.039
01:15:36,548.1031,75.9497,759.9866
01:15:37,542.8406,76.51328,759.8957
01:15:38,547.4429,77.16716,760.0254
01:15:39,545.2322,77.98637,760.4226
01:15:40,539.7807,401.73,760.1083
01:15:41,542.5519,393.7427,759.869
01:15:42,540.2649,400.7079,759.8261
01:15:43,541.1284,397.6647,759.9522
01:15:44,539.233,403.2987,759.6848
01:15:45,538.599,397.4333,760.3652
01:15:46,535.2539,400.0227,760.0409
01:15:47,536.5668,397.1872,759.7673
01:15:48,539.0202,397.9553,760.0241
01:15:49,541.1386,399.2196,759.7113
01:15:50,531.607,399.3136,760.1165
01:15:51,541.4048,398.4256,759.9637
01:15:52,538.0348,403.385,760.0084
01:15:53,533.1461,401.6504,760.0724
01:15:54,530.9209,405.5654,760.1707
01:15:55,528.9126,399.1681,759.838
01:15:56,532.6908,403.1999,759.7066
01:15:57,527.2927,393.7023,759.9792
01:15:58,527.1748,401.9155,759.8354
01:15:59,530.3953,401.1144,760.085
01:16:00,528.2363,398.8775,759.6291
01:16:01,528.8027,402.086,760.1717
01:16:02,526.8106,402.6329,760.0613
01:16:03,523.2777,403.1008,759.7777
01:16:04,522.1229,401.2594,759.9366
01:16:05,525.2375,401.8032,760.1676
01:16:06,520.0188,397.9779,760.4853
01:16:07,524.7763,396.7145,759.9298
01:16:08,522.7725,399.1971,760.2764
01:16:09,520.4475,400.5597,759.8279
01:16:10,518.778,402.8528,760.0414
01:16:11,519.0492,397.6284,759.9585
01:16:12,527.7163,398.5316,760.0681
01:16:13,515.983,408.9234,759.9004
01:16:14,510.8345,398.1322,759.7157
01:16:15,520.4336,405.7609,759.9458
01:16:16,515.7018,402.8834,760.0879
01:16:17,511.1125,398.3266,759.8988
01:16:18,520.0922,399.6803,759.9631
01:16:19,513.077,399.3545,760.0804
01:16:20,511.4908,401.4205,760.1078
01:16:21,507.4586,404.0969,759.8533
01:16:22,505.7814,395.0866,759.9463
01:16:23,502.8549,406.0712,760.1741
01:16:24,506.0754,402.3334,760.0662
01:16:25,503.3688,398.3533,759.7304
01:16:26,507.6554,399.622,760.3096
01:16:27,503.9432,400.8987,759.8767
01:16:28,509.387,400.8885,759.8603
01:16:29,507.7958,403.6023,759.7153
01:16:30,502.9401,403.2705,759.9781
01:16:31,500.7837,398.9239,759.9795
01:16:32,504.2725,399.6102,759.9355
01:16:33,496.5605,402.2012,759.8321
01:16:34,502.0211,400.361,759.6679
01:16:35,497.9927,403.409,760.6025
01:16:36,498.799,397.9397,760.3002
01:16:37,497.9846,401.415,759.9282
01:16:38,501.7269,400.865,759.977
01:16:39,497.6657,404.1756,760.0718
